link_name,status_link
Active Shooter Reported Near Las Vegas Casino,http://beforeitsnews.com/u-s-politics/2017/10/active-shooter-reported-near-las-vegas-casino-2537122.html
SNL Pushes For Gun Control: ‘This Shouldn’t Be a Partisan Issue’,http://beforeitsnews.com/u-s-politics/2017/10/snl-pushes-for-gun-control-this-shouldnt-be-a-partisan-issue-2537538.html
Ultra-rich family dynasties are bleeding the United States dry,http://www.disclose.tv/news/ultrarich_family_dynasties_are_bleeding_the_united_states_dry/140388
Are the Niners Ready to Turn the Corner? Only Time Will Tell,http://beforeitsnews.com/sports/2017/09/are-the-niners-ready-to-turn-the-corner-only-time-will-tell-2701401.html
"Australia Successfully Reformed Gun Laws, Why Can’t The US?",http://beforeitsnews.com/u-s-politics/2017/10/australia-successfully-reformed-gun-laws-why-cant-the-us-2537233.html
Ravens vs. Steelers - Thursday,http://beforeitsnews.com/sports/2017/09/ravens-vs-steelers-thursday-3-2701449.html
White House Press Briefing 10/5/17,http://beforeitsnews.com/u-s-politics/2017/10/white-house-press-briefing-10517-2537338.html
How a Foreign Policy of Empire Building Will Destroy the United States,https://www.activistpost.com/2017/09/scott-horton-talks-foreign-policy-vin-armani.html
"If The Yanks Do These Things, They Can Beat The Tribe!",http://beforeitsnews.com/sports/2017/10/if-the-yanks-do-these-things-they-can-beat-the-tribe-2702001.html
Saudi King issues decree: 'Women now allowed to drive cars',http://www.disclose.tv/news/saudi_king_issues_decree_women_now_allowed_to_drive_cars/140387
"Ray Says He Was Praying, Not Protesting",http://beforeitsnews.com/sports/2017/09/ray-says-he-was-praying-not-protesting-2701397.html
"Start ‘Em or Sit ‘Em (2017): Week 4: Dak Prescott, Chris Carson, T.Y. Hilton & More",http://beforeitsnews.com/sports/2017/09/start-em-or-sit-em-2017-week-4-dak-prescott-chris-carson-t-y-hilton-more-2701460.html
"In Trump's America, White Families 10 Times Wealthier Than Black Ones",http://beforeitsnews.com/u-s-politics/2017/09/in-trumps-america-white-families-10-times-wealthier-than-black-ones-2536986.html
Video Shows Utah Cop Fatally Shooting Black Man From Behind,http://beforeitsnews.com/u-s-politics/2017/10/video-shows-utah-cop-fatally-shooting-black-man-from-behind-2537404.html
Danish Minister Republishes Controversial Prophet Cartoon,http://beforeitsnews.com/u-s-politics/2017/09/danish-minister-republishes-controversial-prophet-cartoon-2536827.html
Teacher Told Students They Were ‘Too Dark-Skinned’ To Play Lincoln,http://beforeitsnews.com/u-s-politics/2017/09/teacher-told-students-they-were-too-dark-skinned-to-play-lincoln-2536920.html
Puerto Rican Police Officer: San Juan Mayor not allowing distribution of aid supplies,http://beforeitsnews.com/u-s-politics/2017/10/puerto-rican-police-officer-san-juan-mayor-not-allowing-distribution-of-aid-supplies-2537107.html
Ravens vs. Steelers - Wednesday,http://beforeitsnews.com/sports/2017/09/ravens-vs-steelers-wednesday-3-2701320.html
Blue Ribbon Preseason Top 25 Includes Six From ACC,http://beforeitsnews.com/sports/2017/09/blue-ribbon-preseason-top-25-includes-six-from-acc-2-2701222.html
"10/3 Expo Park-Forbes Field Era: Pirates, Grays WS Win, Game Stories",http://beforeitsnews.com/sports/2017/10/103-expo-park-forbes-field-era-pirates-grays-ws-win-game-stories-2701784.html
Jeet Feels The Heat,http://beforeitsnews.com/sports/2017/10/jeet-feels-the-heat-2702310.html
"In Trump's America, White Families 10 Times Wealthier Than Black Ones",http://beforeitsnews.com/u-s-politics/2017/09/in-trumps-america-white-families-10-times-wealthier-than-black-ones-2536986.html
Cam Newton Laughs At Female Reporter Talking About Football,http://beforeitsnews.com/u-s-politics/2017/10/cam-newton-laughs-at-female-reporter-talking-about-football-2537329.html
Will Security Measures Change In Response To Mass Shootings?,http://beforeitsnews.com/u-s-politics/2017/10/will-security-measures-change-in-response-to-mass-shootings-2537191.html
Passing Game Film Review - Good McCown - Week 4 (Jaguars),http://beforeitsnews.com/sports/2017/10/passing-game-film-review-good-mccown-week-4-jaguars-2701797.html
"Forte, Leggett Out, Shell Doubtful - Injury Report",http://beforeitsnews.com/sports/2017/09/forte-leggett-out-shell-doubtful-injury-report-2701522.html
Air Force Academy Head To Racists: 'Get Out',http://beforeitsnews.com/u-s-politics/2017/09/air-force-academy-head-to-racists-get-out-2537005.html
2017 Fantasy Football: Week 4 Sleepers,http://beforeitsnews.com/sports/2017/09/2017-fantasy-football-week-4-sleepers-2701367.html
Bloody Luck - A.F. Branco Cartoon,http://beforeitsnews.com/u-s-politics/2017/10/bloody-luck-a-f-branco-cartoon-2537643.html
Steelers Ring the Bell 35 Times in Huge 26-9 Road Win Over the Ravens,http://beforeitsnews.com/sports/2017/10/steelers-ring-the-bell-35-times-in-huge-26-9-road-win-over-the-ravens-2701668.html
"Around the #ACC Blogosphere For September 21, 2017",http://beforeitsnews.com/sports/2017/09/around-the-acc-blogosphere-for-september-21-2017-2-2701394.html
"Trump To Make 'Important Announcement' On North Korea Today, McMaster Says",http://www.disclose.tv/news/trump_to_make_important_announcement_on_north_korea_today_mcmaster_says/140347
The Real Dreamers are Elite Corporations,https://www.activistpost.com/2017/09/vital-real-dreamers-elite-corporations.html
Buy ‘Em or Deny ‘Em: Is Chris Johnson A Worthy Fantasy Option?,http://beforeitsnews.com/sports/2017/09/buy-em-or-deny-em-is-chris-johnson-a-worthy-fantasy-option-2701279.html
5 Things to Think About,https://www.activistpost.com/2017/10/catalan-independence-5-things-think.html
The Durham Bulls in 2017 - Part 2 - The Pitchers,http://beforeitsnews.com/sports/2017/09/the-durham-bulls-in-2017-part-2-the-pitchers-2701301.html
"Trump Is So Busy Bashing NFL, He Forgot To Hire A Science Adviser",http://beforeitsnews.com/u-s-politics/2017/10/trump-is-so-busy-bashing-nfl-he-forgot-to-hire-a-science-adviser-2537129.html
Trends to Watch,http://beforeitsnews.com/sports/2017/09/trends-to-watch-2701095.html
Scorned Alabama Crimson Tide Now on Mission to Destroy NCAA With Extreme Prejudice,http://beforeitsnews.com/u-s-politics/2017/10/scorned-alabama-crimson-tide-now-on-mission-to-destroy-ncaa-with-extreme-prejudice-2537441.html
Podcast - @Hokiesmash_ASD & @TalkinACCSports talk FBI investigation and ACC football\network with @AnishESPN,http://beforeitsnews.com/sports/2017/09/podcast-hokiesmash_asd-talkinaccsports-talk-fbi-investigation-and-acc-footballnetwork-with-anishespn-2701345.html
Pacific Ring of Fire Waking Up? Major Geological Events Trigger Concerns,http://www.disclose.tv/news/pacific_ring_of_fire_waking_up_major_geological_events_trigger_concerns/140418
"10/4 TRS-PNC Park Era: Reds Thump Buc 3x in Playoffs; Cole Beats Cards; Bucs Clich in '15; Syd, JR Axed;",http://beforeitsnews.com/sports/2017/10/104-trs-pnc-park-era-reds-thump-buc-3x-in-playoffs-cole-beats-cards-bucs-clich-in-15-syd-jr-axed-2701907.html
SNL Pushes For Gun Control: ‘This Shouldn’t Be a Partisan Issue’,http://beforeitsnews.com/u-s-politics/2017/10/snl-pushes-for-gun-control-this-shouldnt-be-a-partisan-issue-2537538.html
Trump Mocks Puerto Rico In Hispanic Heritage Speech - It Was Horrible,http://beforeitsnews.com/u-s-politics/2017/10/trump-mocks-puerto-rico-in-hispanic-heritage-speech-it-was-horrible-2537482.html
Woman Throws Drink On Lakers Fans Who Took A Knee During The Anthem,http://beforeitsnews.com/u-s-politics/2017/10/woman-throws-drink-on-lakers-fans-who-took-a-knee-during-the-anthem-2537483.html
"On SNL, Alec Baldwin’s Trump Calls San Juan Mayor “Nasty Woman”",http://beforeitsnews.com/u-s-politics/2017/10/on-snl-alec-baldwins-trump-calls-san-juan-mayor-nasty-woman-2537077.html
Austria's Islamophobic 'Burqa Ban' Criminalizes Muslim Women,http://beforeitsnews.com/u-s-politics/2017/10/austrias-islamophobic-burqa-ban-criminalizes-muslim-women-2537120.html
"10/1 TRS-PNC Era: Wildcard Win, TRS Closes, Freddy Takes Crown, Locke's 1st Win & More",http://beforeitsnews.com/sports/2017/10/101-trs-pnc-era-wildcard-win-trs-closes-freddy-takes-crown-lockes-1st-win-more-2701629.html
10 Shocking Facts About Porn You Probably Didn’t Know,http://beforeitsnews.com/entertainment/2017/09/10-shocking-facts-about-porn-you-probably-didnt-know-2-2670574.html
"Bucs Take It To Last Strike In 4-1, Never-Say-Die Win",http://beforeitsnews.com/sports/2017/09/bucs-take-it-to-last-strike-in-4-1-never-say-die-win-2701606.html
Equifax Hack: Is this how they roll out the Implantable RFID Chip to every person in USA or World?,http://beforeitsnews.com/scandals/2017/09/equifax-hack-is-this-how-they-roll-out-the-implantable-rfid-chip-to-every-person-in-usa-or-world-2437309.html
Chicago Bears receiving core struggling early on,http://beforeitsnews.com/sports/2017/09/chicago-bears-receiving-core-struggling-early-on-2701309.html
Restructures for Several Veterans,http://beforeitsnews.com/sports/2017/09/restructures-for-several-veterans-2701093.html
5 Of The WORST Plastic Surgeries You Have Ever Seen!,http://dailybuzzlive.com/5-of-the-worst-plastic-surgeries-you-have-ever-seen/
"Bullpen Notes: September 25, 2017: Barraclough Gets Save, Familia’s Outlook & More",http://beforeitsnews.com/sports/2017/09/bullpen-notes-september-25-2017-barraclough-gets-save-familias-outlook-more-2701120.html
"Rising Rock ‘n’ Roll Band Dynamos Unleash their Lead Single: “Shake, Rattle and Roll,” Available 10/13/17!",http://beforeitsnews.com/entertainment/2017/09/rising-rock-n-roll-band-dynamos-unleash-their-lead-single-shake-rattle-and-roll-available-101317-2670616.html
Smart Billboards Target Individual Motorists and Spy on License Plates and Cellphones,https://www.activistpost.com/2017/09/smart-billboards-target-individual-motorists-spy-license-plates-cellphones.html
New York Cable provider Altice will have the ACC Network,http://beforeitsnews.com/sports/2017/10/new-york-cable-provider-altice-will-have-the-acc-network-2701967.html
"Yankees Take American League Wild-Card Game, Will Face Cleveland Indians Next",http://beforeitsnews.com/u-s-politics/2017/10/yankees-take-american-league-wild-card-game-will-face-cleveland-indians-next-2537266.html
SECRET Document Reveals Former CIA Director’s Plan to Make Reading WikiLeaks a Crime,https://www.activistpost.com/2017/09/secret-document-reveals-former-cia-directors-plan-make-reading-wikileaks-crime.html
"9/30 TRS-PNC Era: 3,000 For Roberto, '79 Clincher, HBD Bryan, Cover Boy Scoops, Game Stories",http://beforeitsnews.com/sports/2017/09/930-trs-pnc-era-3000-for-roberto-79-clincher-hbd-bryan-cover-boy-scoops-game-stories-2701559.html
"9/25 Happenings: Bucs Clinch in '60; NH GM; HBD Dave, Dick, Tony & Vanimal; Wilson, Williams Records,",http://beforeitsnews.com/sports/2017/09/925-happenings-bucs-clinch-in-60-nh-gm-hbd-dave-dick-tony-vanimal-wilson-williams-records-2701064.html
"9/30 Expo Park-Forbes Field Era: Temple Cup, '08 Race, Mo Bros, Kiner Wallops, Herman Deal, K Mart",http://beforeitsnews.com/sports/2017/09/930-expo-park-forbes-field-era-temple-cup-08-race-mo-bros-kiner-wallops-herman-deal-k-mart-2701555.html
Tubby Boy X Telboy - Oh So Real (Out Now),http://beforeitsnews.com/entertainment/2017/10/tubby-boy-x-telboy-oh-so-real-out-now-2670625.html
"Around the #ACC Blogosphere For September 21, 2017",http://beforeitsnews.com/sports/2017/09/around-the-acc-blogosphere-for-september-21-2017-2-2701394.html
50 & The Inspirational Journey Of Aaron Judge,http://beforeitsnews.com/sports/2017/09/50-the-inspirational-journey-of-aaron-judge-2701148.html
"10/1 TRS-PNC Era: Wildcard Win, TRS Closes, Freddy Takes Crown, Locke's 1st Win & More",http://beforeitsnews.com/sports/2017/10/101-trs-pnc-era-wildcard-win-trs-closes-freddy-takes-crown-lockes-1st-win-more-2701629.html
Secrets of the Super Elements,http://beforeitsnews.com/entertainment/2017/09/secrets-of-the-super-elements-2670573.html
Raiders Throw Game to Punish QB Who Wouldn’t Protest Trump - Where Is Roger Goodell Now?,http://beforeitsnews.com/scandals/2017/10/raiders-throw-game-to-punish-qb-who-wouldnt-protest-trump-where-is-roger-goodell-now-2437333.html
Is The Tech Industry Fighting White Supremacy Or Fueling It?,http://beforeitsnews.com/u-s-politics/2017/10/is-the-tech-industry-fighting-white-supremacy-or-fueling-it-2537364.html
"Food Truck Giving Free Food to Hurricane Workers, Kicked Out of Town for Not Having a Permit",https://www.activistpost.com/2017/09/food-truck-giving-free-food-hurricane-workers-kicked-town-not-permit.html
"Jets Release Tight End Will Tye, Practice Squad RB Marcus Murphy",http://beforeitsnews.com/sports/2017/10/jets-release-tight-end-will-tye-practice-squad-rb-marcus-murphy-2701877.html
Dove Ad Shows Black Woman Miraculously Transform Into A White Woman,http://beforeitsnews.com/u-s-politics/2017/10/dove-ad-shows-black-woman-miraculously-transform-into-a-white-woman-2537599.html
Allows Local Common Core Opt Out,https://www.activistpost.com/2017/09/new-hampshire-law-now-effect-allows-local-common-core-opt.html
Senators Eviscerate Wells Fargo CEO Over Fake Accounts Scam,http://beforeitsnews.com/u-s-politics/2017/10/senators-eviscerate-wells-fargo-ceo-over-fake-accounts-scam-2537272.html
"10/7: Chuck Axed; HBD Brickyard, Adam, Moonlight Ace & Chuck; AS; Season Finales...",http://beforeitsnews.com/sports/2017/10/107-chuck-axed-hbd-brickyard-adam-moonlight-ace-chuck-as-season-finales-2702154.html
NFL Marketing Machine,http://beforeitsnews.com/sports/2017/09/nfl-marketing-machine-2-2701234.html
Can We Survive Technology? The Origin of SRM Geoengineering and the Modern Theory of Man-made Global Warming,https://www.activistpost.com/2017/09/can-survive-technology-origin-srm-geoengineering-modern-theory-man-made-global-warming.html
Meet The Racist GOP Candidate On A ‘Special Assignment’ From Trump,http://beforeitsnews.com/u-s-politics/2017/10/meet-the-racist-gop-candidate-on-a-special-assignment-from-trump-2537252.html
The Ditch List: Is It To Cut These Three Struggling Running Backs,http://beforeitsnews.com/sports/2017/10/the-ditch-list-is-it-to-cut-these-three-struggling-running-backs-2702305.html
PRESIDENT TRUMP says: Las Vegas shooting - Live updates,http://beforeitsnews.com/u-s-politics/2017/10/president-trump-says-las-vegas-shooting-live-updates-2537187.html
Chicago Bears receiving core struggling early on,http://beforeitsnews.com/sports/2017/09/chicago-bears-receiving-core-struggling-early-on-2701309.html
FEMA Is a Front for a Depop Program? - FEMA Ships; Reports From After AI Hurricane Harvey (Video),http://beforeitsnews.com/scandals/2017/09/fema-is-a-front-for-a-depop-program-fema-ships-reports-from-after-ai-hurricane-harvey-video-2437330.html
Trump’s Failed Golf Course Cost Puerto Rican Taxpayers $33 Million,http://beforeitsnews.com/u-s-politics/2017/09/trumps-failed-golf-course-cost-puerto-rican-taxpayers-33-million-2536834.html
Questions to Ask if You Still Believe the Official Narrative,https://www.activistpost.com/2017/09/september-11-2001-questions-believe-official-story.html
Week 5 Rankings (2017): Top 25 Quarterbacks: Newton/Wilson Return To Top 5 & More,http://beforeitsnews.com/sports/2017/10/week-5-rankings-2017-top-25-quarterbacks-newtonwilson-return-to-top-5-more-2701803.html
Social Experiment Show Police Is Rife With Racism,http://beforeitsnews.com/u-s-politics/2017/10/social-experiment-show-police-is-rife-with-racism-2537621.html
Vendange Carmel Inn and Suites Announces New Wine-Themed Room in Partnership With Award-Winning Soledad-Based Carmel Road Winery,http://beforeitsnews.com/entertainment/2017/09/vendange-carmel-inn-and-suites-announces-new-wine-themed-room-in-partnership-with-award-winning-soledad-based-carmel-road-winery-2670487.html
What CST Thinks about Bengals-Browns today,http://beforeitsnews.com/sports/2017/10/what-cst-thinks-about-bengals-browns-today-2701647.html
